"Seq", "Problem", "dmd_num", "ttbnd_num", "wkd_scen", "ash_num", "dmd_file", "basemix_file", "ttbnd_file", "wkd_file", "min_file", "us1", "us2", "usb", "budget", "ptfrac", "solver", "timelimit", "mipgap", "sol_status", "problem", "MIP_obj", "tot_cap", "phase1_sol_status", "us1_cost", "us2_cost", "phase2_obj", "timestamp", "phase2_sol_status"
"1580", "mwts04_d02_t12_a02_ptub_tight", "2", "12", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12_a02_ptub_tight", "14350", "13312", "optimal", "453", "585", "832", "2012-07-06 22:58:06.684561", "optimal"
"1581", "mwts04_d02_t12_a01_ptub_moderate", "2", "12", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12_a01_ptub_moderate", "14280.5", "13328", "optimal", "490.50000000165", "461.999999985975", "833", "2012-07-06 23:05:33.514573", "optimal"
"1582", "mwts04_d02_t12_a02_ptub_moderate", "2", "12", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12_a02_ptub_moderate", "14280.5", "13328", "optimal", "490.50000000165", "461.999999985975", "833", "2012-07-06 23:12:19.522333", "optimal"
"1583", "mwts04_d02_t12_a01_ptub_loose", "2", "12", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12_a01_ptub_loose", "14120.5", "13168", "optimal", "511.5", "440.999999997096", "823", "2012-07-06 23:21:07.764977", "optimal"
"1584", "mwts04_d02_t12_a02_ptub_loose", "2", "12", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12_a02_ptub_loose", "14120.5", "13168", "optimal", "511.5", "440.999999997096", "823", "2012-07-06 23:30:48.491425", "optimal"
"1585", "mwts04_d02_t13_a01_ptub_tight", "2", "13", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13_a01_ptub_tight", "13598.9999999", "12558.0000000031", "optimal", "825.00000001305", "215.999999944323", "1219", "2012-07-06 23:47:57.381376", "optimal"
"1586", "mwts04_d02_t13_a02_ptub_tight", "2", "13", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_13.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13_a02_ptub_tight", "13316.5", "12712", "optimal", "496.5", "108", "1276", "2012-07-07 00:31:27.588997", "optimal"
"1587", "mwts04_d02_t13_a01_ptub_moderate", "2", "13", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13_a01_ptub_moderate", "13379", "12692", "optimal", "651", "36", "1249", "2012-07-07 00:50:51.537351", "optimal"
"1588", "mwts04_d02_t13_a02_ptub_moderate", "2", "13", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_13.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13_a02_ptub_moderate", "13212", "12654", "optimal", "546", "12", "1250", "2012-07-07 01:27:10.020536", "optimal"
"1589", "mwts04_d02_t13_a01_ptub_loose", "2", "13", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13_a01_ptub_loose", "13344", "12780", "optimal", "534.000000000004", "30", "1211", "2012-07-07 01:55:42.290282", "optimal"
"1590", "mwts04_d02_t13_a02_ptub_loose", "2", "13", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_13.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13_a02_ptub_loose", "13209", "12642", "optimal", "555", "12", "1288", "2012-07-07 02:38:19.159744", "optimal"
"1591", "mwts04_d02_t14_a01_ptub_tight", "2", "14", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_14.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t14_a01_ptub_tight", "14545.5", "13440", "optimal", "439.5", "666", "666", "2012-07-07 02:54:25.453110", "optimal"
"1597", "mwts04_d02_t15_a01_ptub_tight", "2", "15", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_15.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t15_a01_ptub_tight", "14752", "13120", "optimal", "798", "834", "720", "2012-07-07 05:01:52.416271", "optimal"
"1599", "mwts04_d02_t15_a01_ptub_moderate", "2", "15", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_15.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t15_a01_ptub_moderate", "14464.5", "13440", "optimal", "532.5", "492", "744", "2012-07-07 05:35:05.626130", "optimal"
"1600", "mwts04_d02_t15_a02_ptub_moderate", "2", "15", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_15.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t15_a02_ptub_moderate", "14357.5", "13120", "optimal", "607.5", "630", "708", "2012-07-07 05:59:37.809978", "optimal"
"1603", "mwts04_d02_t16_a01_ptub_tight", "2", "16", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_16.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t16_a01_ptub_tight", "14372", "13280", "optimal", "492", "600", "728", "2012-07-07 06:53:10.299509", "optimal"
"1604", "mwts04_d02_t16_a02_ptub_tight", "2", "16", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_16.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t16_a02_ptub_tight", "14326", "13360", "optimal", "438", "528", "728", "2012-07-07 07:00:30.519276", "optimal"
"1605", "mwts04_d02_t16_a01_ptub_moderate", "2", "16", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_16.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t16_a01_ptub_moderate", "14118.5", "13220", "optimal", "439.5", "459", "725", "2012-07-07 07:13:27.622167", "optimal"
"1606", "mwts04_d02_t16_a02_ptub_moderate", "2", "16", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_16.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t16_a02_ptub_moderate", "14225.5", "13300", "optimal", "460.5", "465", "713", "2012-07-07 07:35:12.750863", "optimal"
"1608", "mwts04_d02_t16_a02_ptub_loose", "2", "16", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_16.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t16_a02_ptub_loose", "14304.4999998", "12980", "optimal", "757.50000004023", "566.999999788134", "697", "2012-07-07 08:08:42.701105", "optimal"
"1609", "mwts04_d02_t17_a01_ptub_tight", "2", "17", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_17.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t17_a01_ptub_tight", "14635", "13120", "optimal", "585", "930", "820", "2012-07-07 08:15:17.810752", "optimal"
"1610", "mwts04_d02_t17_a02_ptub_tight", "2", "17", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_17.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t17_a02_ptub_tight", "14583.9999997", "13120", "optimal", "657.00000004302", "806.999999691954", "820", "2012-07-07 08:27:18.119922", "optimal"
"1611", "mwts04_d02_t17_a01_ptub_moderate", "2", "17", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_17.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t17_a01_ptub_moderate", "14140", "13120", "optimal", "510", "510", "820", "2012-07-07 08:38:57.618568", "optimal"
"1612", "mwts04_d02_t17_a02_ptub_moderate", "2", "17", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_17.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t17_a02_ptub_moderate", "14202.5", "13280", "optimal", "523.5", "399", "830", "2012-07-07 08:53:21.314038", "optimal"
"1613", "mwts04_d02_t17_a01_ptub_loose", "2", "17", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_17.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t17_a01_ptub_loose", "14273.4999998", "13120.0000000606", "optimal", "580.50000008897", "572.999999601631", "820", "2012-07-07 09:07:38.178528", "optimal"
"1614", "mwts04_d02_t17_a02_ptub_loose", "2", "17", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_17.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t17_a02_ptub_loose", "14247.9999998", "13120", "optimal", "549.00000003876", "578.999999794962", "820", "2012-07-07 09:14:48.436617", "optimal"
"1615", "mwts04_d02_t18_a01_ptub_tight", "2", "18", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_18.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t18_a01_ptub_tight", "14831.5", "13624", "optimal", "499.5", "708", "741", "2012-07-07 09:30:19.048017", "optimal"
"1617", "mwts04_d02_t18_a01_ptub_moderate", "2", "18", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_18.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t18_a01_ptub_moderate", "14443.5", "13272", "optimal", "475.5", "696", "693", "2012-07-07 10:17:06.546329", "optimal"
"1621", "mwts04_d02_t23_a01_ptub_tight", "2", "23", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_23.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t23_a01_ptub_tight", "13362", "12744", "optimal", "510", "108", "1208", "2012-07-07 11:40:06.019259", "optimal"
"1622", "mwts04_d02_t23_a02_ptub_tight", "2", "23", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_23.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t23_a02_ptub_tight", "13301", "12710", "optimal", "495", "96", "1319", "2012-07-07 12:12:26.172457", "optimal"
"1623", "mwts04_d02_t23_a01_ptub_moderate", "2", "23", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_23.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t23_a01_ptub_moderate", "13416.4999998", "12806.0000000899", "optimal", "538.500000010479", "71.9999998542401", "1195", "2012-07-07 12:34:27.453353", "optimal"
"1624", "mwts04_d02_t23_a02_ptub_moderate", "2", "23", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_23.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t23_a02_ptub_moderate", "13226.5", "12664", "optimal", "544.5", "18", "1230", "2012-07-07 13:07:46.852676", "optimal"
"1625", "mwts04_d02_t23_a01_ptub_loose", "2", "23", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_23.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t23_a01_ptub_loose", "13283", "12710", "optimal", "543", "30", "1235", "2012-07-07 13:35:31.099333", "optimal"
"1626", "mwts04_d02_t23_a02_ptub_loose", "2", "23", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_23.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t23_a02_ptub_loose", "13209", "12642", "optimal", "555", "12", "1215", "2012-07-07 14:09:07.542446", "optimal"
"1627", "mwts04_d02_t24_a01_ptub_tight", "2", "24", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_24.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t24_a01_ptub_tight", "14098.5", "13152", "optimal", "472.5", "474", "756", "2012-07-07 14:22:28.459446", "optimal"
"1628", "mwts04_d02_t24_a02_ptub_tight", "2", "24", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_24.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t24_a02_ptub_tight", "14094", "13248", "optimal", "444", "402", "756", "2012-07-07 14:36:26.522351", "optimal"
"1629", "mwts04_d02_t24_a01_ptub_moderate", "2", "24", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_24.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t24_a01_ptub_moderate", "13949.9999999", "13055.9999999912", "optimal", "540.000000011879", "353.999999951718", "744", "2012-07-07 14:45:08.879781", "optimal"
"1630", "mwts04_d02_t24_a02_ptub_moderate", "2", "24", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_24.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t24_a02_ptub_moderate", "13885.5", "13056", "optimal", "460.5", "369", "744", "2012-07-07 15:02:12.492366", "optimal"
"1631", "mwts04_d02_t24_a01_ptub_loose", "2", "24", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_24.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t24_a01_ptub_loose", "14107", "13216", "optimal", "507", "383.999999999811", "760", "2012-07-07 15:14:51.067305", "optimal"
"1632", "mwts04_d02_t24_a02_ptub_loose", "2", "24", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_24.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t24_a02_ptub_loose", "13844.5", "13024", "optimal", "475.500000000011", "345.000000000003", "742", "2012-07-07 15:41:03.977457", "optimal"
"1633", "mwts04_d02_t25_a01_ptub_tight", "2", "25", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_25.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t25_a01_ptub_tight", "14134", "13120", "optimal", "468", "546", "764", "2012-07-07 15:50:10.602833", "optimal"
"1634", "mwts04_d02_t25_a02_ptub_tight", "2", "25", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_25.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t25_a02_ptub_tight", "14395.5", "13488", "optimal", "370.500000004545", "536.999999970918", "791", "2012-07-07 15:55:36.356485", "optimal"
"1635", "mwts04_d02_t25_a01_ptub_moderate", "2", "25", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_25.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t25_a01_ptub_moderate", "13889", "13136", "optimal", "414", "339", "777", "2012-07-07 16:04:57.103598", "optimal"
"1636", "mwts04_d02_t25_a02_ptub_moderate", "2", "25", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_25.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t25_a02_ptub_moderate", "13892", "13088", "optimal", "444", "360", "762", "2012-07-07 16:23:27.516570", "optimal"
"1637", "mwts04_d02_t25_a01_ptub_loose", "2", "25", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_25.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t25_a01_ptub_loose", "13885.5", "13152", "optimal", "394.5", "339", "778", "2012-07-07 16:36:48.846903", "optimal"
